run,tag,step,value
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10195,77.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10196,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10197,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10198,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10199,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10200,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10201,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10202,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10203,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10204,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10205,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10206,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10207,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10208,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10209,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10210,72.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10211,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10212,71.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10213,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10214,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10215,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10216,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10217,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10218,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10219,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10220,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10221,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10222,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10223,81.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10224,68.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10225,87.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10226,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10227,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10228,86.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10229,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10230,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10231,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10232,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10233,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10234,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10235,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10236,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10237,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10238,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10239,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10240,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10241,66.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10242,73.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10243,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10244,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10245,75.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10246,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10247,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10248,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10249,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10250,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10251,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10252,74.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10253,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10254,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10255,68.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10256,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10257,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10258,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10259,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10260,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10261,73.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10262,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10263,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10264,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10265,81.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10266,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10267,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10268,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10269,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10270,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10271,71.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10272,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10273,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10274,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10275,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10276,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10277,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10278,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10279,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10280,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10281,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10282,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10283,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10284,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10285,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10286,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10287,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10288,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10289,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10290,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10291,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10292,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10293,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10294,57.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10295,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10296,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10297,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10298,69.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10299,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10300,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10301,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10302,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10303,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10304,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10305,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10306,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10307,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10308,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10309,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10310,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10311,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10312,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10313,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10314,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10315,80.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10316,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10317,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10318,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10319,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10320,78.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10321,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10322,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10323,56.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10324,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10325,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10326,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10327,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10328,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10329,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10330,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10331,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10332,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10333,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10334,80.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10335,76.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10336,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10337,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10338,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10339,90.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10340,66.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10341,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10342,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10343,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10344,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10345,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10346,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10347,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10348,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10349,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10350,54.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10351,62.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10352,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10353,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10354,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10355,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10356,72.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10357,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10358,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10359,64.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10360,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10361,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10362,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10363,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10364,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10365,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10366,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10367,55.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10368,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10369,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10370,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10371,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10372,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10373,60.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10374,74.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10375,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10376,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10377,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10378,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10379,65.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10380,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10381,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10382,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10383,52.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10384,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10385,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10386,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10387,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10388,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10389,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10390,49.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10391,53.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10392,74.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10393,59.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10394,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10395,70.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10396,74.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10397,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10398,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10399,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10400,61.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10401,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10402,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10403,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10404,67.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10405,50.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10406,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10407,43.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10408,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10409,58.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10410,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10411,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10412,66.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10413,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10414,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10415,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10416,51.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10417,41.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10418,42.0
Feb16_12-32-35_samyuen-System-Product-Name20220216-123235,Train/score,10419,70.0
